"name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","scientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","dateIdentified","coordinateUncertaintyInMeters","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country","rightsHolder","identifier","verbatimEventDate","datasetName","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identificationID","individualCount","elevation","elevationAccuracy","stateProvince","eventID","organismQuantity","habitat","institutionID","sampleSizeUnit","samplingEffort","footprintWKT","georeferenceRemarks","county","locality","language","occurrenceStatus","footprintSRS","organismQuantityType","locationID","samplingProtocol","parentEventID","sampleSizeValue","recordNumber","associatedTaxa","startDayOfYear","verbatimElevation","identifiedBy","reproductiveCondition","occurrenceRemarks","continent","nomenclaturalCode","type","datasetID","higherClassification","otherCatalogNumbers","identificationRemarks","higherGeography","endDayOfYear","georeferencedDate","georeferencedBy","georeferenceProtocol","verbatimCoordinateSystem","fieldNumber","eventRemarks","accessRights","georeferenceSources","preparations","locationAccordingTo","bibliographicCitation","collectionID","parentNameUsage","nomenclaturalStatus","identificationQualifier","ownerInstitutionCode","locationRemarks","depth","depthAccuracy","scientificNameID","dynamicProperties","acceptedNameUsage","georeferenceVerificationStatus","taxonRemarks","municipality","vernacularName"
"Populus angustifolia",1703125304,38.599993,-109.525373,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-04-09T16:48:07.008+0000","2018-01-11T08:31:45.841+0000",102,"none","HUMAN_OBSERVATION",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES","2017-11-23T18:23:06.000+0000",10,2016,8,27,"2016-08-27T17:50:25.000+0000","2017-11-23T18:23:06.000+0000","2018-02-02T21:42:18.813+0000","https://www.inaturalist.org/observations/3981716","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States","Robb Hannawacker","3981716","Sat Aug 27 2016 17:50:25 GMT-0600 (MDT)","iNaturalist research-grade observations","1703125304","Grand County, US-UT, US","Observations","http://www.inaturalist.org/observations/3981716","52130","Robb Hannawacker","3981716","http://www.inaturalist.org/observations/3981716","iNaturalist","by Robb Hannawacker no rights reserved","23:50:25Z","19085597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1450616881,38.64846,-106.04159,"","4e22dd77-6ba1-4256-a692-64fecdf38ea7","36488347-eceb-40ed-b687-406f3601d8cb","US","DWC_ARCHIVE","2017-10-08T07:24:20.393+0000","2017-08-04T16:02:08.119+0000",50,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,2016,8,23,"2016-08-23T00:00:00.000+0000",NA,"2018-02-05T01:44:07.611+0000","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=12559679","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"95956392-9ecf-4a95-9014-073cb884ff23",NA,NA,"1450616881",NA,"KHD","95956392-9ecf-4a95-9014-073cb884ff23",NA,"Janet L. Wingate",NA,NA,"DBG",NA,NA,NA,NA,2290,NA,"Colorado",NA,NA,"Drainage to river. Stream bank. Pinyon/juniper woodland.",NA,NA,NA,NA,NA,"Chaffee County","Bureau of Land Management, Brown Canyon National Monument, Unnamed drainage into Arkansas River",NA,NA,NA,NA,NA,NA,NA,NA,"11341",NA,"236","7514 ft.",NA,NA,"Common.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1658236614,49.69529,-112.86772,"gass84,iddatunl","08502f36-77c5-4fca-aeda-3c306b5179f9","6567af74-d231-4588-a123-5d0b7a095fda","US","DWC_ARCHIVE","2017-10-12T18:54:39.155+0000","2017-10-12T18:01:46.587+0000",4,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES","2015-08-01T00:00:00.000+0000",NA,2015,7,23,"2015-07-23T00:00:00.000+0000",NA,"2018-02-03T08:44:54.468+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","CA","Canada",NA,"BABY-09271-15-0624","23-Aug-2015","B.A. Bennett Herbarium (BABY)","1658236614",NA,"BABY","BABY-09271-15-0624",NA,"B.A. Bennett",NA,NA,"BABY",NA,NA,NA,NA,824,NA,"Alberta",NA,NA,"Sandy soil in seasonally flooded area with Prunus virginiana, Melilotus albus, and Artemisia absinthium.","http://grbio.org/cool/qd8e-h3z8",NA,NA,NA,NA,NA,"Lethbridge, Indian Battle Park","en",NA,NA,NA,NA,NA,NA,NA,"15-0624",NA,NA,"824 m","B.A. Bennett","No flowers or fruit seen.",NA,"NORTH_AMERICA","ICBN","PhysicalObject","http://dataset.canadensys.net/baby-specimens","Plantae | Magnoliophyta | Equisetopsida | Malpighiales | Salicaceae | Populus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1450614310,39.5507,-105.0998,"gass84,iddatunl,rdatm","4e22dd77-6ba1-4256-a692-64fecdf38ea7","36488347-eceb-40ed-b687-406f3601d8cb","US","DWC_ARCHIVE","2017-10-08T07:24:14.669+0000","2017-08-04T16:02:00.823+0000",50,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES","2015-01-01T00:00:00.000+0000",NA,2014,5,8,"2014-05-08T00:00:00.000+0000",NA,"2018-02-05T01:44:09.247+0000","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=9226704","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"520d35b0-7256-4086-ad8a-e40b8da5144f",NA,NA,"1450614310",NA,"KHD","520d35b0-7256-4086-ad8a-e40b8da5144f",NA,"Sarah Taylor","KHD00059576",NA,"DBG",NA,NA,NA,NA,1679,NA,"Colorado",NA,NA,NA,NA,NA,NA,NA,NA,"Jefferson","Denver Botanic Gardens at Chatfield, Main site. Ca. 0.5 km south of C-470 and S. Wadsworth Blvd (SH121) junction, and ca.1.1 km west of S. Wadsworth Blvd.",NA,NA,NA,NA,NA,NA,NA,NA,"189B",NA,"128",NA,"Janet L. Wingate","Vegatative","Denver Botanic Gardens Chatfield Floristic Inventory",NA,NA,NA,NA,NA,"56588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1450614121,39.5507,-105.0998,"gass84,rdatm","4e22dd77-6ba1-4256-a692-64fecdf38ea7","36488347-eceb-40ed-b687-406f3601d8cb","US","DWC_ARCHIVE","2017-10-08T07:24:14.371+0000","2017-08-04T16:02:00.266+0000",50,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,2014,5,8,"2014-05-08T00:00:00.000+0000",NA,"2018-02-05T01:44:09.237+0000","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=9226595","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"4dbc3e52-2dad-4262-b293-1d4a5dc65af7",NA,NA,"1450614121",NA,"KHD","4dbc3e52-2dad-4262-b293-1d4a5dc65af7",NA,"Sarah Taylor","KHD00059575",NA,"DBG",NA,NA,NA,NA,1679,NA,"Colorado",NA,NA,NA,NA,NA,NA,NA,NA,"Jefferson","Denver Botanic Gardens at Chatfield, Main site. Ca. 0.5 km south of C-470 and S. Wadsworth Blvd (SH121) junction, and ca.1.1 km west of S. Wadsworth Blvd.",NA,NA,NA,NA,NA,NA,NA,NA,"189a",NA,"128",NA,"Janet L. Wingate","Flower","Denver Botanic Gardens Chatfield Floristic Inventory",NA,NA,NA,NA,NA,"56589",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1450614543,39.5507,-105.0998,"iddatunl,rdatm","4e22dd77-6ba1-4256-a692-64fecdf38ea7","36488347-eceb-40ed-b687-406f3601d8cb","US","DWC_ARCHIVE","2017-10-08T07:24:15.269+0000","2017-08-04T16:02:01.534+0000",50,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES","2015-01-01T00:00:00.000+0000",NA,2014,5,8,"2014-05-08T00:00:00.000+0000",NA,"2018-02-05T01:44:06.319+0000","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=8066030","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"57f7e250-5e2a-43f4-ad16-edddf8c73a44","5/8/2014",NA,"1450614543",NA,"KHD","57f7e250-5e2a-43f4-ad16-edddf8c73a44",NA,"Sarah Taylor",NA,NA,"DBG",NA,NA,NA,NA,1679,NA,"Colorado",NA,NA,NA,NA,NA,NA,NA,NA,"Jefferson","Denver Botanic Gardens at Chatfield, Main site. Ca. 0.5 km south of C-470 and S. Wadsworth Blvd (SH121) junction, and ca. 1.1 km west of S. Wadsworth Blvd.",NA,NA,NA,NA,NA,NA,NA,NA,"189",NA,"128","1680","Janet L. Wingate","Flower","Denver Botanic Gardens Chatfield Floristic Inventory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1453269689,33.228128,-108.265822,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-04-09T16:59:27.144+0000","2018-01-11T08:33:47.919+0000",102,"none","HUMAN_OBSERVATION",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES","2016-12-08T01:07:26.000+0000",NA,2014,7,6,"2014-07-06T15:53:00.000+0000","2017-04-24T00:51:20.000+0000","2018-02-03T05:38:22.908+0000","https://www.inaturalist.org/observations/4732355","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States","CK Kelly","4732355","2014/07/06 3:53 PM MST","iNaturalist research-grade observations","1453269689","Catron County, NM, USA","Observations","http://www.inaturalist.org/observations/4732355","52130","CK Kelly","4732355","http://www.inaturalist.org/observations/4732355","iNaturalist","© CK Kelly some rights reserved","21:53:00Z","9408083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thank you",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1677262567,40.05002,-111.54803,"gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-04-09T16:46:21.547+0000","2018-01-11T08:31:24.413+0000",102,"none","HUMAN_OBSERVATION",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES","2013-10-04T05:22:44.000+0000",5,2013,8,19,"2013-08-19T09:55:54.000+0000","2017-10-15T21:41:02.000+0000","2018-02-04T17:15:17.240+0000","https://www.inaturalist.org/observations/386015","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States","scottmo","386015","Mon Aug 19 2013 09:55:54 GMT-0600 (MDT)","iNaturalist research-grade observations","1677262567","10438–10462 S State Rd, Spanish Fork, Utah, US","Observations","http://www.inaturalist.org/observations/386015","52130","scottmo","386015","http://www.inaturalist.org/observations/386015","iNaturalist","© scottmo some rights reserved","15:55:54Z","697882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1703125030,40.041998,-111.545458,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-04-09T16:46:21.483+0000","2018-01-11T08:31:24.343+0000",102,"none","HUMAN_OBSERVATION",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES","2013-09-02T16:50:51.000+0000",5,2013,8,9,"2013-08-09T10:40:32.000+0000","2017-11-11T20:35:19.000+0000","2018-02-02T21:42:13.937+0000","https://www.inaturalist.org/observations/385978","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States","scottmo","385978","Fri Aug 09 2013 10:40:32 GMT-0600 (MDT)","iNaturalist research-grade observations","1703125030","10102–10118 S Covered Bridge Cyn, Spanish Fork, Utah, US","Observations","http://www.inaturalist.org/observations/385978","52130","scottmo","385978","http://www.inaturalist.org/observations/385978","iNaturalist","© scottmo some rights reserved","16:40:32Z","643023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1831118789,40.041938,-111.545234,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2018-04-09T16:46:21.478+0000","2018-03-08T06:41:27.173+0000",102,"none","HUMAN_OBSERVATION",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES","2013-09-02T16:50:48.000+0000",5,2013,8,9,"2013-08-09T10:25:42.000+0000","2018-02-26T23:02:40.000+0000","2018-03-08T06:41:27.209+0000","https://www.inaturalist.org/observations/385971","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States","scottmo","385971","Fri Aug 09 2013 10:25:42 GMT-0600 (MDT)","iNaturalist research-grade observations","1831118789","10103–10119 S Covered Bridge Cyn, Spanish Fork, Utah, US","Observations","http://www.inaturalist.org/observations/385971","52130","scottmo","385971","http://www.inaturalist.org/observations/385971","iNaturalist","© scottmo some rights reserved","16:25:42Z","643015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1321252724,44.2334,-117.582,"gass84","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","DWC_ARCHIVE","2018-04-02T17:49:03.936+0000","2018-03-05T20:45:04.410+0000",44,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,2011,2,24,"2011-02-24T00:00:00.000+0000",NA,"2018-03-05T20:45:04.435+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"http://n2t.net/ark:/65665/3b31ecdab-3877-4cd1-9dda-07fbef335b51","24 Feb 2011","NMNH Extant Biology","1321252724",NA,"Botany","http://n2t.net/ark:/65665/3b31ecdab-3877-4cd1-9dda-07fbef335b51",NA,"Wiggles & Rockefellar",NA,NA,"US",NA,NA,NA,1,922,NA,"Oregon",NA,NA,"Geology: soil capped basalt. Soil texture: sandy loam","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,NA,NA,NA,"Malheur","Pole creek, Lynne silva site A",NA,NA,NA,NA,NA,NA,NA,NA,"SOS ref. number ORO30_212",NA,"55",NA,NA,NA,NA,"NORTH_AMERICA",NA,"PhysicalObject",NA,"Plantae, Dicotyledonae, Salicales, Salicaceae",NA,NA,"North America, United States, Oregon, Malheur","55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1319445882,44.2403,-117.613,"gass84","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","DWC_ARCHIVE","2018-04-02T17:01:36.946+0000","2018-03-05T17:18:51.199+0000",44,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,2011,3,4,"2011-03-04T00:00:00.000+0000",NA,"2018-03-05T17:32:28.526+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"http://n2t.net/ark:/65665/3633cad68-860e-4103-a21b-cc45ab82297d","04 Mar 2011","NMNH Extant Biology","1319445882",NA,"Botany","http://n2t.net/ark:/65665/3633cad68-860e-4103-a21b-cc45ab82297d",NA,"Rockefellar",NA,NA,"US",NA,NA,NA,1,NA,NA,"Oregon",NA,NA,"Geology: soil capped basalt. Soil texture: sandy loam","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,NA,NA,NA,"Malheur","Pole creek, Brogan site B1",NA,NA,NA,NA,NA,NA,NA,NA,"SOS ref. number ORO30_217",NA,"63",NA,NA,NA,NA,"NORTH_AMERICA",NA,"PhysicalObject",NA,"Plantae, Dicotyledonae, Salicales, Salicaceae",NA,NA,"North America, United States, Oregon, Malheur","63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1317983683,44.2322,-117.633,"gass84","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","DWC_ARCHIVE","2018-04-02T15:56:46.484+0000","2018-03-05T16:48:48.050+0000",44,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,2011,3,4,"2011-03-04T00:00:00.000+0000",NA,"2018-03-05T17:02:58.605+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"http://n2t.net/ark:/65665/3228b6aac-aeb7-4d77-a486-3509125bbec8","04 Mar 2011","NMNH Extant Biology","1317983683",NA,"Botany","http://n2t.net/ark:/65665/3228b6aac-aeb7-4d77-a486-3509125bbec8",NA,"Rockefellar",NA,NA,"US",NA,NA,NA,1,NA,NA,"Oregon",NA,NA,"Geology: soil capped basalt. Soil texture: sandy loam","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,NA,NA,NA,"Malheur","Pole creek, Lynne silva site C",NA,NA,NA,NA,NA,NA,NA,NA,"SOS ref. number ORO30_213",NA,"63",NA,NA,NA,NA,"NORTH_AMERICA",NA,"PhysicalObject",NA,"Plantae, Dicotyledonae, Salicales, Salicaceae",NA,NA,"North America, United States, Oregon, Malheur","63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1319955124,44.2357,-117.621,"gass84","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","DWC_ARCHIVE","2018-04-02T17:09:10.999+0000","2018-03-05T18:14:20.244+0000",44,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,2011,3,4,"2011-03-04T00:00:00.000+0000",NA,"2018-03-05T18:14:20.257+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"http://n2t.net/ark:/65665/379c69b94-dca4-4364-a7f2-05babdcafe5d","04 Mar 2011","NMNH Extant Biology","1319955124",NA,"Botany","http://n2t.net/ark:/65665/379c69b94-dca4-4364-a7f2-05babdcafe5d",NA,"Rockefellar",NA,NA,"US",NA,NA,NA,1,NA,NA,"Oregon",NA,NA,"Geology: soil capped basalt. Soil texture: sandy loam","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,NA,NA,NA,"Malheur","Poall creek/ Brogan site B2",NA,NA,NA,NA,NA,NA,NA,NA,"SOS ref. number ORO30_216",NA,"63",NA,NA,NA,NA,"NORTH_AMERICA",NA,"PhysicalObject",NA,"Plantae, Dicotyledonae, Salicales, Salicaceae",NA,NA,"North America, United States, Oregon, Malheur","63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",997427117,37.5258,-114.0387,"","95c938a8-f762-11e1-a439-00145eb45e9a","b554c320-0560-11d8-b851-b8a03c50a862","US","DWC_ARCHIVE","2018-04-03T16:43:16.893+0000","2017-08-15T15:58:41.368+0000",26,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,1000,2011,5,16,"2011-05-16T00:00:00.000+0000","2014-06-20T08:59:13.000+0000","2018-02-04T22:53:44.113+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"ff2bfb35-9b79-4117-876f-2feb78af5a65",NA,"R. L. McGregor Herbarium Vascular Plants Collection","997427117",NA,"KANU","ff2bfb35-9b79-4117-876f-2feb78af5a65",NA,"Mark Madsen","392303",NA,"KU",NA,NA,NA,NA,NA,NA,"Utah",NA,NA,NA,"http://grbio.org/cool/iakn-125z",NA,NA,NA,NA,"Washington","Pine Park Canyon, Pine Valley RD/Dixie National Forest","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5400 ft (1646 m)","Mark Madsen",NA,NA,"NORTH_AMERICA",NA,"PhysicalObject",NA,NA,NA,NA,"USA, Utah, Washington",NA,"2011-05-16","Mark Madsen","<No data>","0","5570","Found in a willow/wild rose riparian community.","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1041329262,40.109733,-105.14345,"cdround,gass84,rdatm","4e22dd77-6ba1-4256-a692-64fecdf38ea7","36488347-eceb-40ed-b687-406f3601d8cb","US","DWC_ARCHIVE","2017-10-08T07:24:25.776+0000","2017-08-04T16:02:14.633+0000",50,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,2011,6,12,"2011-06-12T00:00:00.000+0000",NA,"2018-02-04T21:39:58.194+0000","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3360856","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"d4d0befa-16bc-4137-a3fe-c31f9534d97e",NA,NA,"1041329262",NA,"KHD","d4d0befa-16bc-4137-a3fe-c31f9534d97e",NA,"Katrina Loewy","KHD00029583",NA,"DBG",NA,NA,NA,NA,1830,NA,"Colorado",NA,NA,"Sandy, rocky soil next to creek",NA,NA,NA,NA,NA,"Boulder County","1682 Lefthand Canyon Dr., north pull off.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Fraxinus pennsylvanica; Prunus virginiana","163","1830 m","Martin Quigley","Fruit",NA,NA,NA,NA,NA,NA,"51257","Narrowleaf Cottonwood",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Garmin GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
